Category,x,y,amount
chemical,9,5,7.25828214134844
chemical,10,5,4.16519269810566
chemical,11,5,1.7984403823204
chemical,12,5,0.567101373245024
chemical,13,5,0.13931676438642
chemical,14,5,0.026824900411041
chemical,15,5,0.004143660430025
chemical,16,5,5.18E-04
chemical,17,5,5.32E-05
chemical,18,5,4.54E-06
chemical,19,5,3.36E-07
chemical,20,5,2.37E-08
chemical,21,5,1.87E-09
chemical,22,5,1.84E-10
chemical,23,5,2.49E-11
chemical,24,5,7.78E-12
chemical,25,5,5.64E-12
chemical,26,5,4.91E-12
chemical,27,5,4.23E-12
chemical,28,5,3.57E-12
chemical,29,5,3.02E-12
chemical,30,5,2.70E-12
chemical,31,5,2.67E-12
chemical,32,5,2.97E-12
chemical,33,5,3.55E-12
chemical,34,5,4.31E-12
chemical,35,5,5.09E-12
chemical,36,5,5.67E-12
chemical,37,5,5.83E-12
chemical,38,5,5.42E-12
chemical,0,6,1.06649576597424
chemical,1,6,1.77106365115769
chemical,2,6,2.6017152178593
chemical,3,6,3.41950851598612
food,3,6,2
chemical,4,6,4.18811873001542
food,4,6,2
chemical,5,6,5.29853181242266
food,5,6,2
chemical,6,6,6.00870806796664
food,6,6,2
chemical,7,6,6.82265133573834
food,7,6,2
chemical,8,6,6.65004118402133
chemical,9,6,5.60020884323191
chemical,10,6,3.49852081911178
chemical,11,6,1.50703569641761
chemical,12,6,0.494763194058888
chemical,13,6,0.122935777376087
chemical,14,6,0.024090462528667
chemical,15,6,0.003759058825912
chemical,16,6,4.75E-04
chemical,17,6,4.89E-05
chemical,18,6,4.19E-06
chemical,19,6,3.09E-07
chemical,20,6,2.15E-08
chemical,21,6,1.69E-09
chemical,22,6,2.04E-10
chemical,23,6,6.77E-11
chemical,24,6,5.25E-11
chemical,25,6,4.79E-11
chemical,26,6,4.28E-11
chemical,27,6,3.69E-11
chemical,28,6,3.09E-11
chemical,29,6,2.61E-11
chemical,30,6,2.34E-11
chemical,31,6,2.36E-11
chemical,32,6,2.69E-11
chemical,33,6,3.30E-11
chemical,34,6,4.10E-11
chemical,35,6,4.91E-11
chemical,36,6,5.54E-11
chemical,37,6,5.75E-11
chemical,38,6,5.38E-11
chemical,0,7,0.715336569216177
chemical,1,7,1.21841672813866
chemical,2,7,2.06077010397394
chemical,3,7,3.2596341902298
food,3,7,2
chemical,4,7,4.58516390184792
food,4,7,1
chemical,5,7,5.42013653869451
food,5,7,2
chemical,6,7,5.51249358858278
food,6,7,2
chemical,7,7,4.900329362399
food,7,7,2
chemical,8,7,4.05430752701047
chemical,9,7,3.00970730378723
chemical,10,7,1.90181882776491
chemical,11,7,0.923816799286623
chemical,12,7,0.319834340468428
chemical,13,7,0.084913795897941
chemical,14,7,0.017355080933014
chemical,15,7,0.002812296578451
chemical,16,7,3.65E-04
chemical,17,7,3.86E-05
chemical,18,7,3.37E-06
chemical,19,7,2.51E-07
chemical,20,7,1.78E-08
chemical,21,7,1.70E-09
chemical,22,7,5.28E-10
chemical,23,7,4.34E-10
chemical,24,7,4.17E-10
chemical,25,7,3.90E-10
chemical,26,7,3.49E-10
chemical,27,7,2.98E-10
chemical,28,7,2.49E-10
chemical,29,7,2.10E-10
chemical,30,7,1.89E-10
chemical,31,7,1.94E-10
chemical,32,7,2.27E-10
chemical,33,7,2.86E-10
chemical,34,7,3.62E-10
chemical,35,7,4.40E-10
chemical,36,7,5.02E-10
chemical,37,7,5.27E-10
chemical,38,7,4.97E-10
chemical,0,8,0.468738619312641
chemical,1,8,0.976099778043451
chemical,2,8,2.16676590390428
chemical,3,8,4.40986507807745
chemical,4,8,6.99666248204453
chemical,5,8,8.27081925134293
chemical,6,8,7.26161825679125
chemical,7,8,4.88424925445116
chemical,8,8,2.73197366184929
chemical,9,8,1.48661496929579
chemical,10,8,0.804290558081795
chemical,11,8,0.39451039032885
chemical,12,8,0.155333496083761
chemical,13,8,0.044848648713379
chemical,14,8,0.0099646447381
chemical,15,8,0.001717562891892
chemical,16,8,2.35E-04
chemical,17,8,2.59E-05
chemical,18,8,2.34E-06
chemical,19,8,1.82E-07
chemical,20,8,1.52E-08
chemical,21,8,3.79E-09
chemical,22,8,3.17E-09
chemical,23,8,3.21E-09
chemical,24,8,3.17E-09
chemical,25,8,2.97E-09
chemical,26,8,2.64E-09
chemical,27,8,2.25E-09
chemical,28,8,1.86E-09
chemical,29,8,1.56E-09
chemical,30,8,1.42E-09
chemical,31,8,1.48E-09
chemical,32,8,1.78E-09
chemical,33,8,2.30E-09
chemical,34,8,2.97E-09
chemical,35,8,3.66E-09
chemical,36,8,4.23E-09
chemical,37,8,4.48E-09
chemical,38,8,4.27E-09
chemical,0,9,0.333476459971988
chemical,1,9,0.912646791613177
chemical,2,9,2.52376557880445
chemical,3,9,5.84585655016655
chemical,4,9,10.4111451911665
chemical,5,9,12.5599900542788
chemical,6,9,10.4411292679385
chemical,7,9,5.89975296869465
chemical,8,9,2.58760032008959
chemical,9,9,0.965789398032888
chemical,10,9,0.358171836669921
chemical,11,9,0.142322397094515
chemical,12,9,0.055378805862166
chemical,13,9,0.018127693877351
chemical,14,9,0.004459329229492
chemical,15,9,8.46E-04
chemical,16,9,1.25E-04
chemical,17,9,1.47E-05
chemical,18,9,1.41E-06
chemical,19,9,1.27E-07
chemical,20,9,2.54E-08
chemical,21,9,2.04E-08
chemical,22,9,2.18E-08
chemical,23,9,2.27E-08
chemical,24,9,2.24E-08
chemical,25,9,2.10E-08
chemical,26,9,1.86E-08
chemical,27,9,1.57E-08
chemical,28,9,1.29E-08
chemical,29,9,1.08E-08
chemical,30,9,9.84E-09
chemical,31,9,1.05E-08
chemical,32,9,1.30E-08
chemical,33,9,1.71E-08
chemical,34,9,2.26E-08
chemical,35,9,2.83E-08
chemical,36,9,3.31E-08
chemical,37,9,3.54E-08
chemical,38,9,3.40E-08
chemical,0,10,0.25396336267703
chemical,1,10,0.847341664485785
chemical,2,10,2.56945946357109
chemical,3,10,6.28712531005408
chemical,4,10,11.2792758849829
chemical,5,10,14.5943388793531
chemical,6,10,11.2663699162061
chemical,7,10,6.26447301180709
chemical,8,10,2.54153053708458
chemical,9,10,0.817822806646831
chemical,10,10,0.22466892222325
chemical,11,10,0.060451240222642
chemical,12,10,0.017976985319434
chemical,13,10,0.005613206552984
chemical,14,10,0.001550109602257
chemical,15,10,3.29E-04
chemical,16,10,5.41E-05
chemical,17,10,7.00E-06
chemical,18,10,7.85E-07
chemical,19,10,1.52E-07
chemical,20,10,1.16E-07
chemical,21,10,1.30E-07
chemical,22,10,1.43E-07
chemical,23,10,1.49E-07
chemical,24,10,1.47E-07
chemical,25,10,1.38E-07
chemical,26,10,1.21E-07
chemical,27,10,1.02E-07
chemical,28,10,8.32E-08
chemical,29,10,6.91E-08
chemical,30,10,6.34E-08
chemical,31,10,6.89E-08
chemical,32,10,8.75E-08
chemical,33,10,1.19E-07
chemical,34,10,1.60E-07
chemical,35,10,2.03E-07
chemical,36,10,2.40E-07
chemical,37,10,2.59E-07
chemical,38,10,2.52E-07
chemical,0,11,0.18806519035952
chemical,1,11,0.683119959909052
chemical,2,11,2.10736696762336
chemical,3,11,5.01865836968387
chemical,4,11,8.94376543034648
chemical,5,11,10.5321512223886
chemical,6,11,8.93401719991001
chemical,7,11,5.00137192149502
chemical,8,11,2.08608045370949
chemical,9,11,0.661390347140949
chemical,10,11,0.16827854401158
chemical,11,11,0.03636725023153
chemical,12,11,0.00749378940757
chemical,13,11,0.001704519050548
chemical,14,11,4.30E-04
chemical,15,11,1.01E-04
chemical,16,11,1.89E-05
chemical,17,11,3.00E-06
chemical,18,11,7.23E-07
chemical,19,11,5.72E-07
chemical,20,11,6.74E-07
chemical,21,11,7.88E-07
chemical,22,11,8.73E-07
chemical,23,11,9.13E-07
chemical,24,11,9.00E-07
chemical,25,11,8.37E-07
chemical,26,11,7.35E-07
chemical,27,11,6.13E-07
chemical,28,11,4.96E-07
chemical,29,11,4.10E-07
chemical,30,11,3.77E-07
chemical,31,11,4.19E-07
chemical,32,11,5.48E-07
chemical,33,11,7.63E-07
chemical,34,11,1.04E-06
chemical,35,11,1.35E-06
chemical,36,11,1.61E-06
chemical,37,11,1.76E-06
chemical,38,11,1.72E-06
chemical,0,12,0.123441390194653
chemical,1,12,0.451470649710405
chemical,2,12,1.32833918658
chemical,3,12,2.99714670430107
chemical,4,12,4.76613956195815
chemical,5,12,5.62853636334409
chemical,6,12,4.76213685559503
chemical,7,12,2.99001118564362
chemical,8,12,1.31949390080479
chemical,9,12,0.442394005176508
chemical,10,12,0.115149269394448
chemical,11,12,0.024192525830138
chemical,12,12,0.004289529546588
chemical,13,12,7.06E-04
chemical,14,12,1.26E-04
chemical,15,12,2.66E-05
chemical,16,12,6.34E-06
chemical,17,12,2.51E-06
chemical,18,12,2.41E-06
chemical,19,12,3.04E-06
chemical,20,12,3.78E-06
chemical,21,12,4.44E-06
chemical,22,12,4.94E-06
chemical,23,12,5.17E-06
chemical,24,12,5.09E-06
chemical,25,12,4.72E-06
chemical,26,12,4.12E-06
chemical,27,12,3.41E-06
chemical,28,12,2.74E-06
chemical,29,12,2.24E-06
chemical,30,12,2.07E-06
chemical,31,12,2.36E-06
chemical,32,12,3.17E-06
chemical,33,12,4.53E-06
chemical,34,12,6.32E-06
chemical,35,12,8.28E-06
chemical,36,12,1.00E-05
chemical,37,12,1.10E-05
chemical,38,12,1.09E-05
chemical,0,13,0.067913613919964
chemical,1,13,0.235161667425713
chemical,2,13,0.638919313356939
chemical,3,13,1.27139499960327
chemical,4,13,1.92165484761285
chemical,5,13,2.18929561734234
chemical,6,13,1.92035798040868
chemical,7,13,1.26907217473152
chemical,8,13,0.636017643368742
chemical,9,13,0.232150801053849
chemical,10,13,0.065104781652885
chemical,11,13,0.01433019345009
chemical,12,13,0.002553114784236
chemical,13,13,3.83E-04
chemical,14,13,5.42E-05
chemical,15,13,1.12E-05
chemical,16,13,7.00E-06
chemical,17,13,8.68E-06
chemical,18,13,1.19E-05
chemical,19,13,1.57E-05
chemical,20,13,1.96E-05
chemical,21,13,2.32E-05
chemical,22,13,2.58E-05
chemical,23,13,2.71E-05
chemical,24,13,2.67E-05
chemical,25,13,2.46E-05
chemical,26,13,2.14E-05
chemical,27,13,1.76E-05
chemical,28,13,1.39E-05
chemical,29,13,1.13E-05
chemical,30,13,1.05E-05
chemical,31,13,1.22E-05
chemical,32,13,1.70E-05
chemical,33,13,2.48E-05
chemical,34,13,3.53E-05
chemical,35,13,4.69E-05
chemical,36,13,5.74E-05
chemical,37,13,6.39E-05
chemical,38,13,6.38E-05
chemical,0,14,0.030045426208041
chemical,1,14,0.094828119303504
chemical,2,14,0.22550099264599
chemical,3,14,0.413845749178104
chemical,4,14,0.589300890407157
chemical,5,14,0.663525588244348
chemical,6,14,0.588937967041112
chemical,7,14,0.413192807072887
chemical,8,14,0.224678970771182
chemical,9,14,0.093964084153505
chemical,10,14,0.029214856955528
chemical,11,14,0.007022562146882
chemical,12,14,0.001334435678379
chemical,13,14,2.10E-04
chemical,14,14,3.65E-05
chemical,15,14,2.01E-05
chemical,16,14,2.72E-05
chemical,17,14,4.00E-05
chemical,18,14,5.63E-05
chemical,19,14,7.50E-05
chemical,20,14,9.44E-05
chemical,21,14,1.12E-04
chemical,22,14,1.25E-04
chemical,23,14,1.31E-04
chemical,24,14,1.29E-04
chemical,25,14,1.19E-04
chemical,26,14,1.03E-04
chemical,27,14,8.34E-05
chemical,28,14,6.54E-05
chemical,29,14,5.26E-05
chemical,30,14,4.90E-05
chemical,31,14,5.83E-05
chemical,32,14,8.33E-05
chemical,33,14,1.25E-04
chemical,34,14,1.81E-04
chemical,35,14,2.45E-04
chemical,36,14,3.03E-04
chemical,37,14,3.40E-04
chemical,38,14,3.43E-04
chemical,0,15,0.010410016141982
chemical,1,15,0.028613978342341
chemical,2,15,0.061593532912488
chemical,3,15,0.104749503255202
chemical,4,15,0.143369399213972
chemical,5,15,0.158852801413115
chemical,6,15,0.143278780356188
chemical,7,15,0.104585830780781
chemical,8,15,0.061386089269984
chemical,9,15,0.028393387319641
chemical,10,15,0.010191342865916
chemical,11,15,0.002756098626836
chemical,12,15,5.88E-04
chemical,13,15,1.19E-04
chemical,14,15,5.61E-05
chemical,15,15,7.45E-05
chemical,16,15,1.16E-04
chemical,17,15,1.74E-04
chemical,18,15,2.47E-04
chemical,19,15,3.31E-04
chemical,20,15,4.19E-04
chemical,21,15,4.99E-04
chemical,22,15,5.58E-04
chemical,23,15,5.86E-04
chemical,24,15,5.75E-04
chemical,25,15,5.28E-04
chemical,26,15,4.53E-04
chemical,27,15,3.65E-04
chemical,28,15,2.83E-04
chemical,29,15,2.24E-04
chemical,30,15,2.09E-04
chemical,31,15,2.55E-04
chemical,32,15,3.76E-04
chemical,33,15,5.79E-04
chemical,34,15,8.56E-04
chemical,35,15,0.001170839427664
chemical,36,15,0.001465865305107
chemical,37,15,0.001665570645688
chemical,38,15,0.001697423397305
chemical,0,16,0.002733772325037
chemical,1,16,0.006714091148574
chemical,2,16,0.013228898747889
chemical,3,16,0.021240525422461
chemical,4,16,0.028072086926623
chemical,5,16,0.030787258478576
chemical,6,16,0.028051748709543
chemical,7,16,0.021203867630224
chemical,8,16,0.013182880404623
chemical,9,16,0.006666665107265
chemical,10,16,0.002690303102166
chemical,11,16,8.63E-04
chemical,12,16,2.47E-04
chemical,13,16,1.30E-04
chemical,14,16,1.75E-04
chemical,15,16,2.90E-04
chemical,16,16,4.64E-04
chemical,17,16,7.02E-04
chemical,18,16,0.001001949518566
chemical,19,16,0.001349612921868
chemical,20,16,0.001713778431339
chemical,21,16,0.002047478118129
chemical,22,16,0.002295817229414
chemical,23,16,0.002409828085908
chemical,24,16,0.002362233796283
chemical,25,16,0.002158590599764
chemical,26,16,0.001838542638
chemical,27,16,0.001466934572214
chemical,28,16,0.001120406381773
chemical,29,16,8.77E-04
chemical,30,16,8.16E-04
chemical,31,16,0.001015196062621
chemical,32,16,0.001546286999267
chemical,33,16,0.002449363535275
chemical,34,16,0.003691316597444
chemical,35,16,0.005128143758003
chemical,36,16,0.006497341742335
chemical,37,16,0.007459224993046
chemical,38,16,0.00768259336307
chemical,0,17,5.60E-04
chemical,1,17,0.001245426143923
chemical,2,17,0.002286926343552
chemical,3,17,0.003497684580802
chemical,4,17,0.004497568969627
chemical,5,17,0.004885969196859
chemical,6,17,0.004493802540038
chemical,7,17,0.003491589978058
chemical,8,17,0.002281829216345
chemical,9,17,0.001247780721137
chemical,10,17,5.82E-04
chemical,11,17,2.73E-04
chemical,12,17,2.21E-04
chemical,13,17,3.43E-04
chemical,14,17,6.15E-04
chemical,15,17,0.001057857796716
chemical,16,17,0.0017117817148
chemical,17,17,0.002606556992744
chemical,18,17,0.003741018429275
chemical,19,17,0.00506254142263
chemical,20,17,0.006453035970068
chemical,21,17,0.00773159651426
chemical,22,17,0.008683387249086
chemical,23,17,0.009114388180928
chemical,24,17,0.00891575657565
chemical,25,17,0.008110155120315
chemical,26,17,0.00685656201199
chemical,27,17,0.005411618660392
chemical,28,17,0.004072269979495
chemical,29,17,0.003136338854344
chemical,30,17,0.002901179621674
chemical,31,17,0.003680919727022
chemical,32,17,0.005787934174657
chemical,33,17,0.009427710759279
chemical,34,17,0.014513969842317
chemical,35,17,0.020490443822743
chemical,36,17,0.026288456083327
chemical,37,17,0.030503066066703
chemical,38,17,0.031758954797778
chemical,0,18,9.09E-05
chemical,1,18,1.86E-04
chemical,2,18,3.22E-04
chemical,3,18,4.74E-04
chemical,4,18,5.95E-04
chemical,5,18,6.42E-04
chemical,6,18,5.95E-04
chemical,7,18,4.77E-04
chemical,8,18,3.34E-04
chemical,9,18,2.23E-04
chemical,10,18,1.91E-04
chemical,11,18,2.79E-04
chemical,12,18,5.47E-04
chemical,13,18,0.001087697594045
chemical,14,18,0.002037031852772
chemical,15,18,0.003558389177512
chemical,16,18,0.005813204336656
chemical,17,18,0.008913247040884
chemical,18,18,0.012859004872973
chemical,19,18,0.017471736024506
chemical,20,18,0.022341384181439
chemical,21,18,0.026829434393186
chemical,22,18,0.030166287389881
chemical,23,18,0.031648614892203
chemical,24,18,0.030879910320107
chemical,25,18,0.027947291162312
chemical,26,18,0.023438518147557
chemical,27,18,0.018287275808538
chemical,28,18,0.013545267824556
chemical,29,18,0.01023435488476
chemical,30,18,0.009369918128408
chemical,31,18,0.012082974451101
chemical,32,18,0.01960545910793
chemical,33,18,0.032882819169709
chemical,34,18,0.051808003813305
chemical,35,18,0.074447285704733
chemical,36,18,0.09681910204317
chemical,37,18,0.113604070872286
chemical,38,18,0.119606124244329
chemical,0,19,1.19E-05
chemical,1,19,2.27E-05
chemical,2,19,3.74E-05
chemical,3,19,5.32E-05
chemical,4,19,6.56E-05
chemical,5,19,7.09E-05
chemical,6,19,6.84E-05
chemical,7,19,6.40E-05
chemical,8,19,7.31E-05
chemical,9,19,1.28E-04
chemical,10,19,2.96E-04
chemical,11,19,7.04E-04
chemical,12,19,0.001574747788127
chemical,13,19,0.003256197279743
chemical,14,19,0.006219273876613
chemical,15,19,0.011015174788904
chemical,16,19,0.018176529167398
chemical,17,19,0.028067736885115
chemical,18,19,0.040693034597759
chemical,19,19,0.055483693062564
chemical,20,19,0.071125768875387
chemical,21,19,0.085551443039415
chemical,22,19,0.096237664845233
chemical,23,19,0.100855135071794
chemical,24,19,0.098089653245413
chemical,25,19,0.088259417906495
chemical,26,19,0.07336936355082
chemical,27,19,0.056543367019986
chemical,28,19,0.041187649810251
chemical,29,19,0.030463986529071
chemical,30,19,0.02745149988357
chemical,31,19,0.03577011064264
chemical,32,19,0.059790067959103
chemical,33,19,0.103393071346586
chemical,34,19,0.167131262830125
chemical,35,19,0.245052378911015
chemical,36,19,0.323633950422008
chemical,37,19,0.384354144737108
chemical,38,19,0.409317170278564
chemical,0,20,1.28E-06
chemical,1,20,2.29E-06
chemical,2,20,3.62E-06
chemical,3,20,5.05E-06
chemical,4,20,6.42E-06
chemical,5,20,8.18E-06
chemical,6,20,1.31E-05
chemical,7,20,3.08E-05
chemical,8,20,8.97E-05
chemical,9,20,2.63E-04
chemical,10,20,7.25E-04
chemical,11,20,0.001829251932422
chemical,12,20,0.004226776643982
chemical,13,20,0.008952252907532
chemical,14,20,0.017435641512575
chemical,15,20,0.031360925187508
chemical,16,20,0.052349377663945
chemical,17,20,0.081493180720976
chemical,18,20,0.118786968252232
chemical,19,20,0.162517696561584
chemical,20,20,0.208760942943013
chemical,21,20,0.251325979425989
chemical,22,20,0.282609917622612
chemical,23,20,0.295558326341821
chemical,24,20,0.28622939579107
chemical,25,20,0.255750837010229
chemical,26,20,0.210463728878669
chemical,27,20,0.160005428764948
chemical,28,20,0.114491265759789
chemical,29,20,0.08273866730958
chemical,30,20,0.072939985024776
chemical,31,20,0.095234447428675
chemical,32,20,0.163305346037518
chemical,33,20,0.291331867280941
chemical,34,20,0.484514645973505
chemical,35,20,0.727464265679875
chemical,36,20,0.978391580559451
chemical,37,20,1.17793786624167
chemical,38,20,1.26908551376535
chemical,0,21,1.14E-07
chemical,1,21,1.98E-07
chemical,2,21,3.21E-07
chemical,3,21,5.54E-07
chemical,4,21,1.27E-06
chemical,5,21,4.08E-06
chemical,6,21,1.52E-05
chemical,7,21,5.55E-05
chemical,8,21,1.89E-04
chemical,9,21,5.89E-04
chemical,10,21,0.001679270720355
chemical,11,21,0.004367215688316
chemical,12,21,0.010370145992354
chemical,13,21,0.022518614583907
chemical,14,21,0.044832223195577
chemical,15,21,0.082133968155146
chemical,16,21,0.13910964756242
chemical,17,21,0.218912457346212
chemical,18,21,0.321519243689819
chemical,19,21,0.442021520515734
chemical,20,21,0.569254686779304
chemical,21,21,0.685691081109861
chemical,22,21,0.769909532071718
chemical,23,21,0.802242381963914
chemical,24,21,0.772114644859101
chemical,25,21,0.683605359350468
chemical,26,21,0.555557998222304
chemical,27,21,0.415613424593458
chemical,28,21,0.291461125521494
chemical,29,21,0.205330358715427
chemical,30,21,0.176031300918937
chemical,31,21,0.227810282311051
chemical,32,21,0.397811002612502
chemical,33,21,0.73061457471127
chemical,34,21,1.25339916836592
chemical,35,21,1.93512161964904
chemical,36,21,2.66271907478529
chemical,37,21,3.25719289130136
chemical,38,21,3.5505984870105
chemical,0,22,1.01E-08
chemical,1,22,2.30E-08
chemical,2,22,7.43E-08
chemical,3,22,3.20E-07
chemical,4,22,1.49E-06
chemical,5,22,6.70E-06
chemical,6,22,2.80E-05
chemical,7,22,1.07E-04
chemical,8,22,3.78E-04
chemical,9,22,0.001212864886817
chemical,10,22,0.003554347238364
chemical,11,22,0.00950211419483
chemical,12,22,0.023186741243757
