Category,x,y,amount
chemical,17,2,0.025470572673706
chemical,18,2,0.017452549398489
chemical,19,2,0.011668420953032
chemical,20,2,0.007616410833647
chemical,21,2,0.004858051307067
chemical,22,2,0.00303234326104
chemical,23,2,0.00185684146573
chemical,24,2,0.001120350365499
chemical,25,2,6.71E-04
chemical,26,2,4.05E-04
chemical,27,2,2.52E-04
chemical,28,2,1.68E-04
chemical,29,2,1.23E-04
chemical,30,2,1.02E-04
chemical,31,2,9.40E-05
chemical,32,2,9.32E-05
chemical,33,2,9.58E-05
chemical,34,2,9.97E-05
chemical,35,2,1.03E-04
chemical,36,2,1.06E-04
chemical,37,2,1.06E-04
chemical,38,2,1.03E-04
chemical,0,3,0.447815440130225
chemical,1,3,0.407670066874551
chemical,2,3,0.378541967531965
chemical,3,3,0.354623974406861
food,3,3,2
chemical,4,3,0.331935305135946
food,4,3,2
chemical,5,3,0.30806898646637
chemical,6,3,0.281912822378952
food,6,3,2
chemical,7,3,0.253359975838543
food,7,3,2
chemical,8,3,0.223019679805549
chemical,9,3,0.191930855475543
chemical,10,3,0.161298179464795
chemical,11,3,0.132273326095631
chemical,12,3,0.105798323237641
chemical,13,3,0.0825174885703
chemical,14,3,0.062753379923028
chemical,15,3,0.046533598824137
chemical,16,3,0.033650698116896
chemical,17,3,0.023737024431822
chemical,18,3,0.016339182209028
chemical,19,3,0.010981513173914
chemical,20,3,0.007213096520916
chemical,21,3,0.004637182894352
chemical,22,3,0.002925071108248
chemical,23,3,0.001818090216119
chemical,24,3,0.001121774510172
chemical,25,3,6.96E-04
chemical,26,3,4.43E-04
chemical,27,3,2.99E-04
chemical,28,3,2.20E-04
chemical,29,3,1.81E-04
chemical,30,3,1.65E-04
chemical,31,3,1.63E-04
chemical,32,3,1.69E-04
chemical,33,3,1.78E-04
chemical,34,3,1.88E-04
chemical,35,3,1.96E-04
chemical,36,3,2.02E-04
chemical,37,3,2.03E-04
chemical,38,3,1.99E-04
chemical,0,4,0.417136510384741
chemical,1,4,0.377377059175522
chemical,2,4,0.348451552189523
chemical,3,4,0.325004982752389
food,3,4,2
chemical,4,4,0.303289165571947
food,4,4,2
chemical,5,4,0.28096796566903
food,5,4,2
chemical,6,4,0.256892686116421
food,6,4,2
chemical,7,4,0.230852671595438
chemical,8,4,0.203311461502025
chemical,9,4,0.175144363696988
chemical,10,4,0.14739698196695
chemical,11,4,0.121084823311526
chemical,12,4,0.097048662864976
chemical,13,4,0.075871328115399
chemical,14,4,0.057852030987909
chemical,15,4,0.043026832842796
chemical,16,4,0.031219673275173
chemical,17,4,0.022107846713641
chemical,18,4,0.015288163764211
chemical,19,4,0.010334085182281
chemical,20,4,0.006838608275076
chemical,21,4,0.004441629911262
chemical,22,4,0.002843340847001
chemical,23,4,0.001806774704945
chemical,24,4,0.001153103932299
chemical,25,4,7.53E-04
chemical,26,4,5.16E-04
chemical,27,4,3.83E-04
chemical,28,4,3.14E-04
chemical,29,4,2.84E-04
chemical,30,4,2.79E-04
chemical,31,4,2.88E-04
chemical,32,4,3.06E-04
chemical,33,4,3.27E-04
chemical,34,4,3.48E-04
chemical,35,4,3.67E-04
chemical,36,4,3.79E-04
chemical,37,4,3.83E-04
chemical,38,4,3.77E-04
chemical,0,5,0.385949907112742
chemical,1,5,0.347597237298739
chemical,2,5,0.319625128641674
chemical,3,5,0.297115596047007
food,3,5,2
chemical,4,5,0.276592131370127
food,4,5,2
chemical,5,5,0.255847277039145
food,5,5,2
chemical,6,5,0.233750957229555
food,6,5,1
chemical,7,5,0.21003318218783
chemical,8,5,0.185048920119094
chemical,9,5,0.159541111046439
chemical,10,5,0.134421521433853
chemical,11,5,0.110588069969244
chemical,12,5,0.088791915997604
chemical,13,5,0.069559528355106
chemical,14,5,0.053166520472672
chemical,15,5,0.039653319764996
chemical,16,5,0.028868953748023
chemical,17,5,0.020528610417438
chemical,18,5,0.014272588108015
chemical,19,5,0.009717761698713
chemical,20,5,0.006496657111288
chemical,21,5,0.004282760425709
chemical,22,5,0.002803268557322
chemical,23,5,0.001841959959075
chemical,24,5,0.001235350775783
chemical,25,5,8.65E-04
chemical,26,5,6.49E-04
chemical,27,5,5.32E-04
chemical,28,5,4.78E-04
chemical,29,5,4.64E-04
chemical,30,5,4.78E-04
chemical,31,5,5.08E-04
chemical,32,5,5.47E-04
chemical,33,5,5.92E-04
chemical,34,5,6.35E-04
chemical,35,5,6.72E-04
chemical,36,5,6.98E-04
chemical,37,5,7.09E-04
chemical,38,5,7.02E-04
chemical,0,6,0.353491618743945
chemical,1,6,0.317337340274153
chemical,2,6,0.290918141149752
chemical,3,6,0.269752533259704
food,3,6,2
chemical,4,6,0.250656109861652
food,4,6,2
chemical,5,6,0.231583824436382
food,5,6,2
chemical,6,6,0.211460727018562
food,6,6,1
chemical,7,6,0.18999089759615
chemical,8,6,0.167449084740508
chemical,9,6,0.144469046309876
chemical,10,6,0.121846651355798
chemical,11,6,0.100374854744166
chemical,12,6,0.080722700891449
chemical,13,6,0.063363269348412
chemical,14,6,0.048547962672405
chemical,15,6,0.036318524067793
chemical,16,6,0.026544720423172
chemical,17,6,0.018974957026041
chemical,18,6,0.013288722144491
chemical,19,6,0.009142805953524
chemical,20,6,0.006206733357642
chemical,21,6,0.004186005285318
chemical,22,6,0.002834079626514
chemical,23,6,0.001955386112809
chemical,24,6,0.001402155234172
chemical,25,6,0.001067687973053
chemical,26,6,8.78E-04
chemical,27,6,7.85E-04
chemical,28,6,7.55E-04
chemical,29,6,7.70E-04
chemical,30,6,8.16E-04
chemical,31,6,8.83E-04
chemical,32,6,9.64E-04
chemical,33,6,0.001050182828063
chemical,34,6,0.001133859878273
chemical,35,6,0.001206469685546
chemical,36,6,0.001259640430789
chemical,37,6,0.001285705924975
chemical,38,6,0.001278399511164
chemical,0,7,0.31954348960417
chemical,1,7,0.286193151240607
chemical,2,7,0.261789654765698
chemical,3,7,0.242296321031782
food,3,7,2
chemical,4,7,0.224836375198852
food,4,7,2
chemical,5,7,0.207548882214708
food,5,7,2
chemical,6,7,0.1894382001404
chemical,7,7,0.170205700606119
chemical,8,7,0.150066193109387
chemical,9,7,0.129560737557742
chemical,10,7,0.109381732279064
chemical,11,7,0.090225577658747
chemical,12,7,0.07268390470413
chemical,13,7,0.057177965615173
chemical,14,7,0.043934135046033
chemical,15,7,0.032993114980357
chemical,16,7,0.024242309242252
chemical,17,7,0.017460147000382
chemical,18,7,0.012362486593748
chemical,19,7,0.008643857983568
chemical,20,7,0.006009360633817
chemical,21,7,0.004195825203179
chemical,22,7,0.002982940165597
chemical,23,7,0.002196289241064
chemical,24,7,0.001704716472168
chemical,25,7,0.001414336367328
chemical,26,7,0.001261077699937
chemical,27,7,0.001203103026884
chemical,28,7,0.001213929954959
chemical,29,7,0.001276673218465
chemical,30,7,0.001379549969044
chemical,31,7,0.001512628309964
chemical,32,7,0.001665717776591
chemical,33,7,0.001827265110403
chemical,34,7,0.001984101853023
chemical,35,7,0.002121876033577
chemical,36,7,0.002225983664655
chemical,37,7,0.002282800064573
chemical,38,7,0.002281003184087
chemical,0,8,0.284394507902979
chemical,1,8,0.25428047946705
chemical,2,8,0.23222422896639
chemical,3,8,0.214643070698088
chemical,4,8,0.198979068138462
chemical,5,8,0.183569410265061
chemical,6,8,0.167513441780334
chemical,7,8,0.150525458981673
chemical,8,8,0.13277447742517
chemical,9,8,0.114720605785962
chemical,10,8,0.096961677312289
chemical,11,8,0.080103517997874
chemical,12,8,0.064663597317094
chemical,13,8,0.05101228255106
chemical,14,8,0.039350117302558
chemical,15,8,0.029714831657926
chemical,16,8,0.022008993517262
chemical,17,8,0.016038529327784
chemical,18,8,0.011553446432705
chemical,19,8,0.008284327073592
chemical,20,8,0.005970806711725
chemical,21,8,0.004380686126709
chemical,22,8,0.003320174010929
chemical,23,8,0.002636875514005
chemical,24,8,0.002217589206624
chemical,25,8,0.001982922473796
chemical,26,8,0.001880391245778
chemical,27,8,0.001877218607474
chemical,28,8,0.001953617927031
chemical,29,8,0.002097008333885
chemical,30,8,0.002297381125532
chemical,31,8,0.002543898726289
chemical,32,8,0.002822731142306
chemical,33,8,0.003116085239174
chemical,34,8,0.003402334781829
chemical,35,8,0.003657102130823
chemical,36,8,0.003855076993207
chemical,37,8,0.003972294731615
chemical,38,8,0.003988551966394
chemical,0,9,0.248736201355769
chemical,1,9,0.22212081175417
chemical,2,9,0.202614792613424
chemical,3,9,0.187092539544265
chemical,4,9,0.173319616552495
chemical,5,9,0.159838429812905
chemical,6,9,0.145852458968913
chemical,7,9,0.131099110842554
chemical,8,9,0.115711685444482
chemical,9,9,0.100078341670342
chemical,10,9,0.084709600319036
chemical,11,9,0.070125863854941
chemical,12,9,0.056773432840534
chemical,13,9,0.044972815469253
chemical,14,9,0.034898153334083
chemical,15,9,0.026582504500785
chemical,16,9,0.019941259442686
chemical,17,9,0.014805306520702
chemical,18,9,0.010956443515135
chemical,19,9,0.008159403158094
chemical,20,9,0.006187103443792
chemical,21,9,0.004837822883205
chemical,22,9,0.00394460260994
chemical,23,9,0.00337816562161
chemical,24,9,0.003045061427703
chemical,25,9,0.0028827358264
chemical,26,9,0.002852966775081
chemical,27,9,0.002934755843499
chemical,28,9,0.003117431419954
chemical,29,9,0.003394462332969
chemical,30,9,0.003758311016627
chemical,31,9,0.004196555099421
chemical,32,9,0.004689441699085
chemical,33,9,0.005208975097308
chemical,34,9,0.00571955065972
chemical,35,9,0.006180026596285
chemical,36,9,0.006546979029883
chemical,37,9,0.006778738504666
chemical,38,9,0.006839689157785
chemical,0,10,0.213512791352316
chemical,1,10,0.190493792415618
chemical,2,10,0.173617922138081
chemical,3,10,0.1602091380356
chemical,4,10,0.148352578579026
chemical,5,10,0.136795918800806
chemical,6,10,0.124850398971709
chemical,7,10,0.11228278348499
chemical,8,10,0.099198319521257
chemical,9,10,0.08592109375425
chemical,10,10,0.072881392057407
chemical,11,10,0.060519746379848
chemical,12,10,0.049214922451084
chemical,13,10,0.039239206913155
chemical,14,10,0.030740165973685
chemical,15,10,0.023744572460878
chemical,16,10,0.01817805895834
chemical,17,10,0.013893427716728
chemical,18,10,0.010701222411158
chemical,19,10,0.008397692417317
chemical,20,10,0.006787139980253
chemical,21,10,0.005697392750298
chemical,22,10,0.004988504204059
chemical,23,10,0.004555642212562
chemical,24,10,0.004327513449588
chemical,25,10,0.004261706426906
chemical,26,10,0.004338165240675
chemical,27,10,0.004551761171695
chemical,28,10,0.004904702529862
chemical,29,10,0.005399361223528
chemical,30,10,0.006032003573884
chemical,31,10,0.006787869660375
chemical,32,10,0.007638010585707
chemical,33,10,0.008538224156112
chemical,34,10,0.009430293876261
chemical,35,10,0.010245521622032
chemical,36,10,0.010910266002038
chemical,37,10,0.011352898771531
chemical,38,10,0.011511332048419
chemical,0,11,0.179756829082625
chemical,1,11,0.160280965740282
chemical,2,11,0.146003555000469
chemical,3,11,0.134678089952317
chemical,4,11,0.124695923237088
chemical,5,11,0.115003095198459
chemical,6,11,0.105017430119812
chemical,7,11,0.094538403291637
chemical,8,11,0.083649598561632
chemical,9,11,0.072618882963422
chemical,10,11,0.061804178455206
chemical,11,11,0.051572880644907
chemical,12,11,0.04224104708323
chemical,13,11,0.03403530139704
chemical,14,11,0.027076939001414
chemical,15,11,0.021384809248946
chemical,16,11,0.016891715912428
chemical,17,11,0.013468483321036
chemical,18,11,0.010950319062983
chemical,19,11,0.009161304669055
chemical,20,11,0.007934342119187
chemical,21,11,0.007125313680035
chemical,22,11,0.006621339745612
chemical,23,11,0.006343750481995
chemical,24,11,0.006246745470169
chemical,25,11,0.006312795655551
chemical,26,11,0.006545762486635
chemical,27,11,0.006962577505578
chemical,28,11,0.007584217641276
chemical,29,11,0.008426664674172
chemical,30,11,0.009492553202892
chemical,31,11,0.010764261230068
chemical,32,11,0.012199230659608
chemical,33,11,0.013728260522786
chemical,34,11,0.015257338008867
chemical,35,11,0.016673231060497
chemical,36,11,0.01785257537229
chemical,37,11,0.01867361598384
chemical,38,11,0.019029223529481
chemical,0,12,0.148439925983328
chemical,1,12,0.132325801940018
chemical,2,12,0.120521544268642
chemical,3,12,0.11117801890655
chemical,4,12,0.102970478188106
chemical,5,12,0.095030114765522
chemical,6,12,0.086876114248695
chemical,7,12,0.078341896038846
chemical,8,12,0.069495209186648
chemical,9,12,0.060556133152051
chemical,10,12,0.0518193672364
chemical,11,12,0.043587430197756
chemical,12,12,0.036119905045183
chemical,13,12,0.029601325402021
chemical,14,12,0.02412748622124
chemical,15,12,0.019707553889138
chemical,16,12,0.016277788838547
chemical,17,12,0.013722122430587
chemical,18,12,0.011895133267764
chemical,19,12,0.010643864819976
chemical,20,12,0.009826082928515
chemical,21,12,0.009323698928627
chemical,22,12,0.009050992320009
chemical,23,12,0.008957879499653
chemical,24,12,0.009028808287
chemical,25,12,0.0092779847388
chemical,26,12,0.009741652021466
chemical,27,12,0.010468126563493
chemical,28,12,0.011506317476831
chemical,29,12,0.012893545603681
chemical,30,12,0.014643641345345
chemical,31,12,0.016736504368946
chemical,32,12,0.01911048620353
chemical,33,12,0.021659010788015
chemical,34,12,0.024232669396742
chemical,35,12,0.026647532052471
chemical,36,12,0.028699596083355
chemical,37,12,0.030184239250567
chemical,38,12,0.030918464547127
chemical,0,13,0.120360002654362
chemical,1,13,0.107328290929628
chemical,2,13,0.097801309652205
chemical,3,13,0.090285026077698
chemical,4,13,0.083708856689267
chemical,5,13,0.077370797296429
chemical,6,13,0.07088300721686
chemical,7,13,0.064112588974675
chemical,8,13,0.057117128341172
chemical,9,13,0.050078151389961
chemical,10,13,0.043237633876258
chemical,11,13,0.036842999851688
chemical,12,13,0.031104942597305
chemical,13,13,0.026170411261401
chemical,14,13,0.022110845970158
chemical,15,13,0.018923761608665
chemical,16,13,0.016544439919868
chemical,17,13,0.014863922349544
chemical,18,13,0.013749625185519
chemical,19,13,0.013065512576753
chemical,20,13,0.012689606308038
chemical,21,13,0.012527460141449
chemical,22,13,0.012520934092161
chemical,23,13,0.012652109587076
chemical,24,13,0.012942499843451
chemical,25,13,0.013447883361051
chemical,26,13,0.014249190586724
chemical,27,13,0.01543997152572
chemical,28,13,0.017111122553218
chemical,29,13,0.019333796887208
chemical,30,13,0.022141784923136
chemical,31,13,0.025515106437414
chemical,32,13,0.029367020900388
chemical,33,13,0.033536973035303
chemical,34,13,0.037791930874071
chemical,35,13,0.041837935692095
chemical,36,13,0.045342370966192
chemical,37,13,0.047965580745498
chemical,38,13,0.049398378587208
chemical,0,14,0.096075001203335
chemical,1,14,0.085782342682166
chemical,2,14,0.078291647744863
chemical,3,14,0.072414584896214
chemical,4,14,0.067299737027379
chemical,5,14,0.062389919106839
chemical,6,14,0.057379678517293
chemical,7,14,0.052168582543806
chemical,8,14,0.046809773844869
chemical,9,14,0.041456233148011
chemical,10,14,0.036308899126303
chemical,11,14,0.031571172448835
chemical,12,14,0.027413557139327
chemical,13,14,0.02395065842585
chemical,14,14,0.021230943566109
chemical,15,14,0.019238022937286
chemical,16,14,0.017901026946333
chemical,17,14,0.017111062707151
chemical,18,14,0.016740689984631
chemical,19,14,0.016663707014742
chemical,20,14,0.016773094398821
chemical,21,14,0.016995562983997
chemical,22,14,0.017301680060555
chemical,23,14,0.017710960920792
chemical,24,14,0.018291612491803
chemical,25,14,0.019154833129821
chemical,26,14,0.020443750539264
chemical,27,14,0.022317268059998
chemical,28,14,0.024929349092379
chemical,29,14,0.028404673502366
chemical,30,14,0.032812217878125
chemical,31,14,0.038139164256554
chemical,32,14,0.044268535657592
chemical,33,14,0.050964829356266
chemical,34,14,0.05787224898941
chemical,35,14,0.06452945610893
chemical,36,14,0.070402762244792
chemical,37,14,0.074936439718847
chemical,38,14,0.077614924443184
chemical,0,15,0.07588179841037
chemical,1,15,0.067954302789691
chemical,2,15,0.062238683986481
chemical,3,15,0.057799070328798
chemical,4,15,0.053965310713657
chemical,5,15,0.05030101402589
chemical,6,15,0.046571296248528
chemical,7,15,0.042706475646888
chemical,8,15,0.038761105161865
chemical,9,15,0.034870231231705
chemical,10,15,0.031206316264741
chemical,11,15,0.027940739867654
chemical,12,15,0.02521330399262
chemical,13,15,0.023111994577949
chemical,14,15,0.021663774928727
chemical,15,15,0.020835767794715
chemical,16,15,0.0205450871071
chemical,17,15,0.020674927862654
chemical,18,15,0.021094300895837
chemical,19,15,0.021678905598789
chemical,20,15,0.022330932975199
chemical,21,15,0.022995964844423
chemical,22,15,0.02367550572926
chemical,23,15,0.024434018423338
chemical,24,15,0.025399626914735
chemical,25,15,0.026757906269178
chemical,26,15,0.028738408267341
chemical,27,15,0.031593802597393
chemical,28,15,0.035571820247929
chemical,29,15,0.040880706763295
chemical,30,15,0.047649809084275
chemical,31,15,0.055888365221496
chemical,32,15,0.065447479526836
chemical,33,15,0.075992243425193
chemical,34,15,0.086992220874252
chemical,35,15,0.097738082867603
chemical,36,15,0.107389278194696
chemical,37,15,0.115052193396304
chemical,38,15,0.119881209585277
chemical,0,16,0.059830752603913
chemical,1,16,0.05389354964528
chemical,2,16,0.049693278254583
chemical,3,16,0.046492554853415
chemical,4,16,0.043763924315671
chemical,5,16,0.041167215731854
chemical,6,16,0.038525935413946
chemical,7,16,0.035799321104678
chemical,8,16,0.033049326109727
chemical,9,16,0.030404029422902
chemical,10,16,0.02802047195415
chemical,11,16,0.026050535447354
chemical,12,16,0.02461323615812
chemical,13,16,0.023775900779295
chemical,14,16,0.023545432680298
chemical,15,16,0.02386957854623
chemical,16,16,0.024647014698575
chemical,17,16,0.025744319005839
chemical,18,16,0.027017492421026
chemical,19,16,0.02833557619395
chemical,20,16,0.029603978007536
chemical,21,16,0.03078528829687
chemical,22,16,0.031915590082161
chemical,23,16,0.033114527409853
chemical,24,16,0.034587690951756
chemical,25,16,0.036620177417185
chemical,26,16,0.039560437455081
chemical,27,16,0.043793726215224
chemical,28,16,0.04970469612346
chemical,29,16,0.057629175227774
chemical,30,16,0.067796361284977
chemical,31,16,0.080264926986979
chemical,32,16,0.094859952786503
chemical,33,16,0.1111215975002
chemical,34,16,0.128279591187401
chemical,35,16,0.145268070477496
chemical,36,16,0.160791294000774
chemical,37,16,0.173441921262668
chemical,38,16,0.181861265690103
chemical,0,17,0.047762236772006
chemical,1,17,0.043462625029781
chemical,2,17,0.040536096623001
chemical,3,17,0.038391712945053
chemical,4,17,0.036607393893553
chemical,5,17,0.034915344391964
chemical,6,17,0.033185652802528
chemical,7,17,0.031404803744597
chemical,8,17,0.029648208407308
chemical,9,17,0.028047999664689
chemical,10,17,0.026758927392239
chemical,11,17,0.025925992742321
chemical,12,17,0.025657430020149
chemical,13,17,0.026005915927882
chemical,14,17,0.026959720930935
chemical,15,17,0.028444219801454
chemical,16,17,0.030333007513304
chemical,17,17,0.032466980886703
chemical,18,17,0.034679184434153
chemical,19,17,0.036822921524619
chemical,20,17,0.038800496399466
chemical,21,17,0.040589899422597
chemical,22,17,0.042266766918231
chemical,23,17,0.044019086416678
chemical,24,17,0.046152415668572
chemical,25,17,0.049083784673237
chemical,26,17,0.053322791401407
chemical,27,17,0.059438517265454
chemical,28,17,0.068010810276809
chemical,29,17,0.079564637117904
chemical,30,17,0.09448742944899
chemical,31,17,0.112932608725536
chemical,32,17,0.134718235602898
chemical,33,17,0.159237224378151
chemical,34,17,0.18540237312327
chemical,35,17,0.211651957494941
chemical,36,17,0.236036425385346
chemical,37,17,0.256392597004401
chemical,38,17,0.270591061457434
chemical,0,18,0.039351662434704
chemical,1,18,0.036374689436508
chemical,2,18,0.034509065898518
chemical,3,18,0.033262306915672
chemical,4,18,0.032283185274011
chemical,5,18,0.0313541961595
chemical,6,18,0.030381134292683
chemical,7,18,0.029376379699848
chemical,8,18,0.028434773595374
chemical,9,18,0.02770321414181
chemical,10,18,0.027346907067266
chemical,11,18,0.027516253614114
chemical,12,18,0.028318518275886
chemical,13,18,0.029797769941429
chemical,14,18,0.031925377452857
chemical,15,18,0.034601895856138
chemical,16,18,0.03766983165134
chemical,17,18,0.040935763246167
chemical,18,18,0.044199691008988
chemical,19,18,0.047289180707067
chemical,20,18,0.050095601886182
chemical,21,18,0.052609358894518
chemical,22,18,0.054950513075132
chemical,23,18,0.057390902802004
chemical,24,18,0.060364112206748
chemical,25,18,0.064460428629201
chemical,26,18,0.070404792752246
chemical,27,18,0.079015989372503
chemical,28,18,0.091144630510578
chemical,29,18,0.107586485437364
chemical,30,18,0.128968148147816
chemical,31,18,0.155606138440524
chemical,32,18,0.18734975207064
chemical,33,18,0.223431402571798
chemical,34,18,0.262361640117086
chemical,35,18,0.301912731057011
chemical,36,18,0.339228079886434
chemical,37,18,0.371072344821353
chemical,38,18,0.394202943825656
chemical,0,19,0.03415287249101
chemical,1,19,0.032229367894331
chemical,2,19,0.031245174731369
chemical,3,19,0.03076395998576
chemical,4,19,0.030474844503685
chemical,5,19,0.030191092374567
chemical,6,19,0.029844667987363
chemical,7,19,0.029472860647485
chemical,8,19,0.029195577663457
chemical,9,19,0.029184437736492
chemical,10,19,0.029626954090976
chemical,11,19,0.030690456498079
chemical,12,19,0.032490736235055
chemical,13,19,0.035069719705658
chemical,14,19,0.038385014002513
chemical,15,19,0.042312326130914
chemical,16,19,0.046660060094097
chemical,17,19,0.05119434567853
chemical,18,19,0.055672565791556
chemical,19,19,0.059883781522568
chemical,20,19,0.063694440946783
chemical,21,19,0.067096583114666
chemical,22,19,0.070253475212315
chemical,23,19,0.073535505042388
chemical,24,19,0.0775388790494
chemical,25,19,0.083081879630487
chemical,26,19,0.09117677281373
chemical,27,19,0.10297728473945
chemical,28,19,0.119699983815416
chemical,29,19,0.14251370157474
chemical,30,19,0.17238818054503
chemical,31,19,0.209896810613513
chemical,32,19,0.254982431872681
chemical,33,19,0.306718786696192
chemical,34,19,0.363125742206069
chemical,35,19,0.421111140889686
chemical,36,19,0.476603657889255
chemical,37,19,0.52490481426318
chemical,38,19,0.561232479659383
chemical,0,20,0.031634789853332
chemical,1,20,0.030542793950915
chemical,2,20,0.030293183194108
chemical,3,20,0.030470419343764
chemical,4,20,0.030778443226813
chemical,5,20,0.031044958228752
chemical,6,20,0.03122017582093
chemical,7,20,0.031365608504865
chemical,8,20,0.031631178957587
chemical,9,20,0.032221892307325
chemical,10,20,0.033357967673513
chemical,11,20,0.035234089257858
chemical,12,20,0.037983959902141
chemical,13,20,0.041655501593092
chemical,14,20,0.046199977194608
chemical,15,20,0.051475486474922
chemical,16,20,0.057262707499227
chemical,17,20,0.063289787988753
chemical,18,20,0.069264875356579
chemical,19,20,0.07491811579845
chemical,20,20,0.080057015585803
chemical,21,20,0.084636281003375
chemical,22,20,0.088834951907309
chemical,23,20,0.093124219572382
chemical,24,20,0.098305950221905
chemical,25,20,0.105508680911152
chemical,26,20,0.116140946551582
chemical,27,20,0.13181150763642
chemical,28,20,0.154224082475769
chemical,29,20,0.185040990182327
chemical,30,20,0.225695711630176
chemical,31,20,0.277132829924255
chemical,32,20,0.339474769952021
chemical,33,20,0.411656893122304
chemical,34,20,0.491120905002958
chemical,35,20,0.573686469612493
chemical,36,20,0.653708918956054
chemical,37,20,0.724569846913995
chemical,38,20,0.779455167199326
chemical,0,21,0.03121115220422
chemical,1,21,0.030772275608049
chemical,2,21,0.031138220107559
chemical,3,21,0.031886782967371
chemical,4,21,0.032716925296771
chemical,5,21,0.0334581344025
chemical,6,21,0.034072727378036
chemical,7,21,0.03464589937498
chemical,8,21,0.035361421693523
chemical,9,21,0.036464467730759
chemical,10,21,0.038216339667266
chemical,11,21,0.040848191587595
chemical,12,21,0.044521660793327
chemical,13,21,0.049303209257294
chemical,14,21,0.055155649776934
chemical,15,21,0.061945082816629
chemical,16,21,0.069456178108835
chemical,17,21,0.077407320103802
chemical,18,21,0.085463657960641
chemical,19,21,0.093259840608396
chemical,20,21,0.100456003894782
chemical,21,21,0.106846240911215
chemical,22,21,0.112512157767099
chemical,23,21,0.117977840216104
chemical,24,21,0.124304257845859
chemical,25,21,0.133080186208574
chemical,26,21,0.146314328652357
chemical,27,21,0.16627427299073
chemical,28,21,0.195320010823031
chemical,29,21,0.235740110808946
chemical,30,21,0.289547818550707
chemical,31,21,0.358172502974199
