Category,x,y,amount
chemical,8,8,9.92008910709481
chemical,9,8,7.18530877566486
chemical,10,8,5.0457097701511
chemical,11,8,3.37602298830568
chemical,12,8,2.16129201576643
chemical,13,8,1.36717370654269
chemical,14,8,0.891639398636686
chemical,15,8,0.610731398676156
chemical,16,8,0.438020159961215
chemical,17,8,0.329631782178476
chemical,18,8,0.265831378408837
chemical,19,8,0.235851617767051
chemical,20,8,0.231175696959268
chemical,21,8,0.244041069326287
chemical,22,8,0.267885711982491
chemical,23,8,0.297965323379505
chemical,24,8,0.331224455305289
chemical,25,8,0.365726208026056
chemical,26,8,0.400216028017513
chemical,27,8,0.434385426678495
chemical,28,8,0.469635110221416
chemical,29,8,0.509875847793376
chemical,30,8,0.561737337786473
chemical,31,8,0.633758735273375
chemical,32,8,0.734367887195474
chemical,33,8,0.868961245835098
chemical,34,8,1.03699085837037
chemical,35,8,1.23034206812077
chemical,36,8,1.43402164730997
chemical,37,8,1.62919265097597
chemical,38,8,1.79736223342828
chemical,0,9,3.76011499996388
chemical,1,9,5.02418095347057
chemical,2,9,6.64245561185539
chemical,3,9,8.29988340058138
chemical,4,9,9.53913279465291
chemical,5,9,9.82164893574504
chemical,6,9,9.01529676616209
chemical,7,9,7.41027922415807
chemical,8,9,5.61962526210041
chemical,9,9,4.06169107376916
chemical,10,9,2.88035103417138
chemical,11,9,2.01651343249397
chemical,12,9,1.39716013083615
chemical,13,9,0.969972884399937
chemical,14,9,0.685707552762821
chemical,15,9,0.498759908428452
chemical,16,9,0.375077325273438
chemical,17,9,0.29420354071725
chemical,18,9,0.244731528737488
chemical,19,9,0.219426717893335
chemical,20,9,0.212649454688369
chemical,21,9,0.219552299875924
chemical,22,9,0.236014049366509
chemical,23,9,0.25871310529336
chemical,24,9,0.285158953295533
chemical,25,9,0.313714555713886
chemical,26,9,0.343761765805245
chemical,27,9,0.376098410207948
chemical,28,9,0.413507344599139
chemical,29,9,0.461221130506116
chemical,30,9,0.526863277076192
chemical,31,9,0.619433984338438
chemical,32,9,0.747146565781661
chemical,33,9,0.914421279436592
chemical,34,9,1.11897003455219
chemical,35,9,1.35028748888721
chemical,36,9,1.59059360343523
chemical,37,9,1.81824213676216
chemical,38,9,2.01230727932724
chemical,0,10,3.20292992297486
chemical,1,10,3.98391345434295
chemical,2,10,4.7925501822686
chemical,3,10,5.42646119201347
chemical,4,10,5.71234105925794
chemical,5,10,5.56232364268915
chemical,6,10,4.99649467015893
chemical,7,10,4.16193615470241
chemical,8,10,3.25489374802351
chemical,9,10,2.44184818790887
chemical,10,10,1.79388362666031
chemical,11,10,1.31088887631095
chemical,12,10,0.961132013967148
chemical,13,10,0.712748541357446
chemical,14,10,0.539417266506171
chemical,15,10,0.420173876237754
chemical,16,10,0.339677937337461
chemical,17,10,0.287543560597917
chemical,18,10,0.256735809159811
chemical,19,10,0.242052109646181
chemical,20,10,0.239291170550477
chemical,21,10,0.244988650853134
chemical,22,10,0.256392296436493
chemical,23,10,0.271485294107443
chemical,24,10,0.28902436278849
chemical,25,10,0.308642261462275
chemical,26,10,0.331078563731385
chemical,27,10,0.358560355073569
chemical,28,10,0.395249231559803
chemical,29,10,0.447523856638722
chemical,30,10,0.523732134672527
chemical,31,10,0.633028904624608
chemical,32,10,0.783128372815873
chemical,33,10,0.977292349467908
chemical,34,10,1.2114751061219
chemical,35,10,1.47294251631786
chemical,36,10,1.74137805617928
chemical,37,10,1.99253366107095
chemical,38,10,2.20307092806338
chemical,0,11,3.02603332013529
chemical,1,11,3.64054701167219
chemical,2,11,4.09288768260658
chemical,3,11,4.21087198240831
chemical,4,11,3.98933530619383
chemical,5,11,3.54871071893378
chemical,6,11,3.01825203004072
chemical,7,11,2.4797168062784
chemical,8,11,1.97780697932822
chemical,9,11,1.53993183717091
chemical,10,11,1.18214602039472
chemical,11,11,0.905637068139191
chemical,12,11,0.701072388750199
chemical,13,11,0.554810704670101
chemical,14,11,0.453645139122915
chemical,15,11,0.386510029753729
chemical,16,11,0.344771621602457
chemical,17,11,0.321805757979001
chemical,18,11,0.312344001285031
chemical,19,11,0.312004928187383
chemical,20,11,0.31713951983951
chemical,21,11,0.324887692265191
chemical,22,11,0.333293258580727
chemical,23,11,0.341390870880441
chemical,24,11,0.349262178264681
chemical,25,11,0.358109948605749
chemical,26,11,0.370407758670925
chemical,27,11,0.390144279288735
chemical,28,11,0.423090383488482
chemical,29,11,0.476884742099194
chemical,30,11,0.560608320331309
chemical,31,11,0.683497280085318
chemical,32,11,0.852648752185655
chemical,33,11,1.07015471614546
chemical,34,11,1.3306205626952
chemical,35,11,1.61956864393551
chemical,36,11,1.91424116724853
chemical,37,11,2.18635659819239
chemical,38,11,2.40860264437419
chemical,0,12,3.1604821381267
chemical,1,12,3.85471091685601
chemical,2,12,4.21691978840415
chemical,3,12,4.03650259575446
chemical,4,12,3.42925717695335
chemical,5,12,2.70423455737138
chemical,6,12,2.08456101065717
chemical,7,12,1.62760287303433
chemical,8,12,1.28943399004715
chemical,9,12,1.02812731046727
chemical,10,12,0.823149482037462
chemical,11,12,0.666469105165802
chemical,12,12,0.552930832370009
chemical,13,12,0.476659696270102
chemical,14,12,0.431023605707285
chemical,15,12,0.409450629839741
chemical,16,12,0.405860973405075
chemical,17,12,0.414690862683418
chemical,18,12,0.430803915172383
chemical,19,12,0.449531970122151
chemical,20,12,0.466900500290185
chemical,21,12,0.479952863574266
chemical,22,12,0.487052390159096
chemical,23,12,0.488080802044231
chemical,24,12,0.4845168528258
chemical,25,12,0.479435747625152
chemical,26,12,0.477495470147379
chemical,27,12,0.484953385722721
chemical,28,12,0.509675330420561
chemical,29,12,0.560970167999072
chemical,30,12,0.648954963048928
chemical,31,12,0.783127456893274
chemical,32,12,0.970024223115506
chemical,33,12,1.21071846088483
chemical,34,12,1.50462052299537
chemical,35,12,1.84728206230429
chemical,36,12,2.21332598564975
